"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","531","602","2","175","353","91"
"1970-01-01T05:30:00Z","State","Assam","503","417","NA","69","200","130"
"1970-01-01T05:30:00Z","State","Bihar","925","1095","5","168","472","365"
"1970-01-01T05:30:00Z","State","Gujarat","567","958","5","49","843","128"
"1970-01-01T05:30:00Z","State","Haryana","306","206","NA","38","139","60"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","115","92","NA","31","50","7"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","56","64","NA","21","32","2"
"1970-01-01T05:30:00Z","State","Kerala","285","339","NA","80","250","38"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","591","973","1","25","701","281"
"1970-01-01T05:30:00Z","State","Maharashtra","2402","3036","1","99","1897","867"
"1970-01-01T05:30:00Z","State","Manipur","138","73","NA","30","19","26"
"1970-01-01T05:30:00Z","State","Mysore","442","738","3","95","547","97"
"1970-01-01T05:30:00Z","State","Nagaland","33","54","NA","1","16","6"
"1970-01-01T05:30:00Z","State","Orissa","470","487","NA","88","287","126"
"1970-01-01T05:30:00Z","State","Punjab","580","367","NA","44","290","71"
"1970-01-01T05:30:00Z","State","Rajasthan","350","720","NA","306","277","105"
"1970-01-01T05:30:00Z","State","Tamil Nadu","383","1078","22","241","832","113"
"1970-01-01T05:30:00Z","State","Tripura","21","28","NA","8","10","19"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","1674","7071","5212","140","807","848"
"1970-01-01T05:30:00Z","State","West Bengal","1735","1129","NA","150","364","507"
"1970-01-01T05:30:00Z","State","Total (States)","12107","19527","5251","1858","8386","3887"
"1970-01-01T05:30:00Z","UT","A & N Islands","3","7","NA","2","4","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","49","51","NA","10","31","11"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","3","NA","NA","2","NA"
"1970-01-01T05:30:00Z","UT","Delhi","295","587","NA","87","159","408"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","24","42","NA","2","31","11"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","9","53","NA","6","31","17"
"1970-01-01T05:30:00Z","UT","Total (UTs)","380","743","NA","107","258","447"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","12487","20270","5251","1965","8644","4334"
"1970-01-01T05:30:00Z","City","Ahmedabad","17","72","NA","5","31","18"
"1970-01-01T05:30:00Z","City","Bangalore","64","196","NA","28","137","27"
"1970-01-01T05:30:00Z","City","Bombay","223","1003","NA","16","493","496"
"1970-01-01T05:30:00Z","City","Calcutta","177","354","NA","20","63","241"
"1970-01-01T05:30:00Z","City","Delhi","282","553","NA","83","147","389"
"1970-01-01T05:30:00Z","City","Hyderabad","46","95","NA","9","36","39"
"1970-01-01T05:30:00Z","City","Kanpur","48","782","712","2","31","36"
"1970-01-01T05:30:00Z","City","Madras","154","400","NA","58","433","37"
"1970-01-01T05:30:00Z","City","Total (Cities)","1011","3455","712","221","1371","1283"
