"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","358","19","3","2","382",""
"1970-01-01T05:30:00Z","State","Assam","380","2","4","4","390",""
"1970-01-01T05:30:00Z","State","Bihar","968","122","19","12","1121",""
"1970-01-01T05:30:00Z","State","Gujarat","526","7","4","2","539",""
"1970-01-01T05:30:00Z","State","Haryana","17","12","NA","NA","29",""
"1970-01-01T05:30:00Z","State","Himachal Pradesh","20","NA","NA","NA","20",""
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","44","1","NA","NA","45",""
"1970-01-01T05:30:00Z","State","Kerala","159","NA","NA","1","160",""
"1970-01-01T05:30:00Z","State","Madhya Pradesh","1010","67","19","14","1110",""
"1970-01-01T05:30:00Z","State","Maharashtra","1933","138","31","33","2135",""
"1970-01-01T05:30:00Z","State","Manipur","76","NA","NA","NA","76",""
"1970-01-01T05:30:00Z","State","Mysore","202","8","NA","NA","210",""
"1970-01-01T05:30:00Z","State","Nagaland","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","State","Orissa","296","20","9","6","331",""
"1970-01-01T05:30:00Z","State","Punjab","39","2","3","NA","44",""
"1970-01-01T05:30:00Z","State","Rajasthan","819","9","6","NA","834",""
"1970-01-01T05:30:00Z","State","Tamil Nadu","132","21","11","9","173",""
"1970-01-01T05:30:00Z","State","Tripura","105","3","NA","NA","108",""
"1970-01-01T05:30:00Z","State","Uttar Pradesh","5943","461","126","61","6591",""
"1970-01-01T05:30:00Z","State","West Bengal","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","State","Total (States)","13027","892","235","144","14298",""
"1970-01-01T05:30:00Z","UT","A & N Islands","5","NA","NA","NA","5",""
"1970-01-01T05:30:00Z","UT","Chandigarh","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Delhi","242","NA","NA","NA","242",""
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","20","NA","1","NA","21",""
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Total (UTs)","267","NA","1","NA","268",""
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","13294","892","236","144","14566",""
"1970-01-01T05:30:00Z","City","Ahmedabad","6","1","NA","NA","7",""
"1970-01-01T05:30:00Z","City","Bangalore","38","NA","NA","NA","38",""
"1970-01-01T05:30:00Z","City","Bombay","308","27","15","7","357",""
"1970-01-01T05:30:00Z","City","Calcutta","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","City","Delhi","230","NA","NA","NA","230",""
"1970-01-01T05:30:00Z","City","Hyderabad","37","NA","NA","NA","37",""
"1970-01-01T05:30:00Z","City","Kanpur","138","10","5","2","155",""
"1970-01-01T05:30:00Z","City","Madras","8","4","1","5","18",""
"1970-01-01T05:30:00Z","City","Total (Cities)","765","42","21","14","842",""
