"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","NA","10","NA","4","6","NA"
"1970-01-01T05:30:00Z","State","Assam","6","47","7","7","39","39"
"1970-01-01T05:30:00Z","State","Bihar","12","246","30","30","198","171"
"1970-01-01T05:30:00Z","State","Gujarat","3","977","NA","NA","980","176"
"1970-01-01T05:30:00Z","State","Haryana","15","189","3","8","193","220"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","NA","2","NA","NA","NA","10"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Kerala","NA","101","1","2","8","5"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","8","1124","2","6","1124","478"
"1970-01-01T05:30:00Z","State","Maharashtra","8","2760","41","31","2696","82"
"1970-01-01T05:30:00Z","State","Manipur","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Mysore","NA","18","NA","NA","18","2"
"1970-01-01T05:30:00Z","State","Nagaland","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Orissa","NA","6","NA","1","5","NA"
"1970-01-01T05:30:00Z","State","Punjab","45","210","8","52","195","54"
"1970-01-01T05:30:00Z","State","Rajasthan","75","274","13","43","293","319"
"1970-01-01T05:30:00Z","State","Tamil Nadu","NA","15521","NA","NA","15521","NA"
"1970-01-01T05:30:00Z","State","Tripura","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","78","1602","88","70","1522","1318"
"1970-01-01T05:30:00Z","State","West Bengal","5","1188","23","6","1164","45"
"1970-01-01T05:30:00Z","State","Total (States)","255","24275","216","260","24054","2919"
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","NA","6","NA","NA","6","NA"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","NA","212","NA","NA","212","42"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Total (UTs)","NA","218","NA","NA","218","42"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","255","24493","216","260","24272","2961"
"1970-01-01T05:30:00Z","City","Ahmedabad","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Bangalore","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Bombay","NA","1","NA","NA","1","NA"
"1970-01-01T05:30:00Z","City","Calcutta","NA","27","NA","NA","27","NA"
"1970-01-01T05:30:00Z","City","Delhi","NA","212","NA","NA","212","42"
"1970-01-01T05:30:00Z","City","Hyderabad","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Kanpur","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Madras","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Total (Cities)","NA","240","NA","NA","240","42"
