"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","NA","1","NA","1","NA","NA"
"1970-01-01T05:30:00Z","State","Assam","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Bihar","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Gujarat","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Haryana","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Kerala","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Maharashtra","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Manipur","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Mysore","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Nagaland","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Orissa","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Punjab","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Rajasthan","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Tamil Nadu","NA","39","2","NA","37","NA"
"1970-01-01T05:30:00Z","State","Tripura","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","NA","11","NA","NA","11","8"
"1970-01-01T05:30:00Z","State","West Bengal","3","NA","NA","3","NA","NA"
"1970-01-01T05:30:00Z","State","Total (States)","3","51","2","4","48","8"
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Total (UTs)","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","3","51","2","4","48","8"
"1970-01-01T05:30:00Z","City","Ahmedabad","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Bangalore","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Bombay","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Calcutta","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Delhi","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Hyderabad","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Kanpur","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Madras","NA","33","NA","NA","33","NA"
"1970-01-01T05:30:00Z","City","Total (Cities)","NA","33","NA","NA","33","NA"
