"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","145","90","2.49","0.77","30.92",""
"1970-01-01T05:30:00Z","State","Assam","234","72","0.69","0.23","33.33",""
"1970-01-01T05:30:00Z","State","Bihar","916","605","3.4","1.08","31.76",""
"1970-01-01T05:30:00Z","State","Gujarat","5","5","0.01","0.01","100",""
"1970-01-01T05:30:00Z","State","Haryana","500","436","4.79","3.71","77.45",""
"1970-01-01T05:30:00Z","State","Himachal Pradesh","23","18","0.15","0.11","73.33",""
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","405","355","1.63","1.21","74.23",""
"1970-01-01T05:30:00Z","State","Kerala","72","23","8.92","0.11","1.23",""
"1970-01-01T05:30:00Z","State","Madhya Pradesh","4631","1192","48.57","13.03","26.83",""
"1970-01-01T05:30:00Z","State","Maharashtra","2782","168","120.05","84.02","69.99",""
"1970-01-01T05:30:00Z","State","Manipur","218","50","1.17","2.5","21.37",""
"1970-01-01T05:30:00Z","State","Mysore","207","128","6.6","0.67","10.15",""
"1970-01-01T05:30:00Z","State","Nagaland","189","43","0.96","0.4","41.67",""
"1970-01-01T05:30:00Z","State","Orissa","104","52","0.33","0.24","72.73",""
"1970-01-01T05:30:00Z","State","Punjab","276","286","2.75","2.74","99.64",""
"1970-01-01T05:30:00Z","State","Rajasthan","NA","73","NA","2.09","NA",""
"1970-01-01T05:30:00Z","State","Tamil Nadu","1126","895","4.26","1.44","33.8",""
"1970-01-01T05:30:00Z","State","Tripura","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","State","Uttar Pradesh","959","37","60.47","3.14","5.19",""
"1970-01-01T05:30:00Z","State","West Bengal","2894","538","11.42","2.65","23.2",""
"1970-01-01T05:30:00Z","State","Total (States)","15686","5066","278.66","117.9","42.31",""
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Chandigarh","NA","18","NA","0.04","NA",""
"1970-01-01T05:30:00Z","UT","D & N Haveli","1","1","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Delhi","761","257","64.79","10.62","16.39",""
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","28","12","0.42","0.01","2.38",""
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Pondicherry","10","4","0.25","0.01","4",""
"1970-01-01T05:30:00Z","UT","Total (UTs)","800","292","65.46","10.68","16.32",""
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","16486","5358","344.12","128.58","37.36",""
"1970-01-01T05:30:00Z","City","Ahmedabad","4","1","0.57","NA","NA",""
"1970-01-01T05:30:00Z","City","Bangalore","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","City","Bombay","2730","166","119.53","84.02","70.29",""
"1970-01-01T05:30:00Z","City","Calcutta","16","16","0.52","0.52","100",""
"1970-01-01T05:30:00Z","City","Delhi","689","227","61.91","7.79","12.58",""
"1970-01-01T05:30:00Z","City","Hyderabad","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","City","Kanpur","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","City","Madras","235","162","0.62","0.2","32.25",""
"1970-01-01T05:30:00Z","City","Total (Cities)","3674","572","183.15","92.53","50.52",""
