"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","414","395","12","2188","3009","NA"
"1970-01-01T05:30:00Z","State","Assam","2","25","48","136","211","NA"
"1970-01-01T05:30:00Z","State","Bihar","6","42","37","86","171","NA"
"1970-01-01T05:30:00Z","State","Gujarat","211","1265","947","15719","18142","50"
"1970-01-01T05:30:00Z","State","Haryana","NA","66","132","588","786","NA"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","NA","5","7","128","140","NA"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Kerala","3","29","NA","90","122","NA"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","41","585","1191","2990","4807","NA"
"1970-01-01T05:30:00Z","State","Maharashtra","683","1675","3361","13893","19612","73"
"1970-01-01T05:30:00Z","State","Manipur","NA","2","NA","1","3","NA"
"1970-01-01T05:30:00Z","State","Mysore","20","54","29","2314","2417","NA"
"1970-01-01T05:30:00Z","State","Nagaland","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Orissa","NA","7","NA","1","8","NA"
"1970-01-01T05:30:00Z","State","Punjab","NA","85","172","395","652","NA"
"1970-01-01T05:30:00Z","State","Rajasthan","4","64","96","262","426","NA"
"1970-01-01T05:30:00Z","State","Tamil Nadu","1294","742","258","6723","9017","38"
"1970-01-01T05:30:00Z","State","Tripura","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","186","173","147","248","754","1"
"1970-01-01T05:30:00Z","State","West Bengal","476","533","168","25","1202","151"
"1970-01-01T05:30:00Z","State","Total (States)","3340","5747","6605","45787","61479","313"
"1970-01-01T05:30:00Z","UT","A & N Islands","40","23","NA","73","136","15"
"1970-01-01T05:30:00Z","UT","Chandigarh","NA","1","15","83","99","NA"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","3","3","NA"
"1970-01-01T05:30:00Z","UT","Delhi","NA","7","69","688","764","NA"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","NA","NA","NA","2","2","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","6","10","1","571","588","NA"
"1970-01-01T05:30:00Z","UT","Total (UTs)","46","41","85","1420","1592","15"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","3386","5788","6690","47207","63071","328"
"1970-01-01T05:30:00Z","City","Ahmedabad","71","84","210","4852","5217","28"
"1970-01-01T05:30:00Z","City","Bangalore","NA","NA","NA","1821","1821","NA"
"1970-01-01T05:30:00Z","City","Bombay","10","192","193","209","604","NA"
"1970-01-01T05:30:00Z","City","Calcutta","45","45","39","NA","129","33"
"1970-01-01T05:30:00Z","City","Delhi","NA","7","69","688","764","NA"
"1970-01-01T05:30:00Z","City","Hyderabad","11","302","NA","2167","2480","NA"
"1970-01-01T05:30:00Z","City","Kanpur","NA","26","55","55","136","NA"
"1970-01-01T05:30:00Z","City","Madras","452","303","14","5952","6721","32"
"1970-01-01T05:30:00Z","City","Total (Cities)","589","959","580","15744","17872","93"
