"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","740","2.92","2.34","80.14","",""
"1970-01-01T05:30:00Z","State","Assam","557","1.38","0.7","50.72","",""
"1970-01-01T05:30:00Z","State","Bihar","602","1.81","0.55","30.38","",""
"1970-01-01T05:30:00Z","State","Gujarat","687","3.05","1.74","57.05","",""
"1970-01-01T05:30:00Z","State","Haryana","297","4.26","1.77","41.55","",""
"1970-01-01T05:30:00Z","State","Himachal Pradesh","16","0.1","0.07","70","",""
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","186","0.83","0.46","55.42","",""
"1970-01-01T05:30:00Z","State","Kerala","125","0.36","0.25","69.44","",""
"1970-01-01T05:30:00Z","State","Madhya Pradesh","4531","20.69","8.93","43.16","",""
"1970-01-01T05:30:00Z","State","Maharashtra","1695","6.46","3.73","57.74","",""
"1970-01-01T05:30:00Z","State","Manipur","58","0.36","0.17","47.22","",""
"1970-01-01T05:30:00Z","State","Mysore","512","2.39","1.7","71.12","",""
"1970-01-01T05:30:00Z","State","Nagaland","2","NA","NA","NA","",""
"1970-01-01T05:30:00Z","State","Orissa","737","1.31","0.96","73.28","",""
"1970-01-01T05:30:00Z","State","Punjab","133","1.49","0.55","36.91","",""
"1970-01-01T05:30:00Z","State","Rajasthan","1564","15.64","11.14","71.22","",""
"1970-01-01T05:30:00Z","State","Tamil Nadu","1258","3.04","2.77","91.12","",""
"1970-01-01T05:30:00Z","State","Tripura","63","0.27","0.05","18.52","",""
"1970-01-01T05:30:00Z","State","Uttar Pradesh","9508","68.97","16.53","23.97","",""
"1970-01-01T05:30:00Z","State","West Bengal","905","2.09","0.64","30.62","",""
"1970-01-01T05:30:00Z","State","Total (States)","24176","137.42","55.05","40.06","",""
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","NA","NA","NA","",""
"1970-01-01T05:30:00Z","UT","Chandigarh","14","0.14","0.11","78.57","",""
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","",""
"1970-01-01T05:30:00Z","UT","Delhi","149","1.75","0.39","22.29","",""
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","6","0.02","0.01","50","",""
"1970-01-01T05:30:00Z","UT","Lakshadweep","1","NA","NA","NA","",""
"1970-01-01T05:30:00Z","UT","Pondicherry","11","0.01","0.01","100","",""
"1970-01-01T05:30:00Z","UT","Total (UTs)","181","1.92","0.52","27.08","",""
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","24357","139.34","55.57","39.88","",""
"1970-01-01T05:30:00Z","City","Ahmedabad","31","0.05","0.05","100","",""
"1970-01-01T05:30:00Z","City","Bangalore","24","0.3","0.15","50","",""
"1970-01-01T05:30:00Z","City","Bombay","55","0.37","0.17","45.45","",""
"1970-01-01T05:30:00Z","City","Calcutta","20","0.16","0.12","75","",""
"1970-01-01T05:30:00Z","City","Delhi","100","1.09","0.33","30.28","",""
"1970-01-01T05:30:00Z","City","Hyderabad","19","0.02","0.01","50","",""
"1970-01-01T05:30:00Z","City","Kanpur","65","0.39","0.13","33.33","",""
"1970-01-01T05:30:00Z","City","Madras","50","0.12","0.11","91.67","",""
"1970-01-01T05:30:00Z","City","Total (Cities)","364","2.5","1.07","42.8","",""
