"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","3243","12.38","6.85","55.33","",""
"1970-01-01T05:30:00Z","State","Assam","4451","22.57","1.81","8.2","",""
"1970-01-01T05:30:00Z","State","Bihar","NA","NA","NA","NA","",""
"1970-01-01T05:30:00Z","State","Gujarat","12133","100.04","31.09","31.08","",""
"1970-01-01T05:30:00Z","State","Haryana","1559","1.89","0.34","17.99","",""
"1970-01-01T05:30:00Z","State","Himachal Pradesh","562","6.69","4.94","73.84","",""
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","391","2.01","1.48","73.63","",""
"1970-01-01T05:30:00Z","State","Kerala","7031","85.02","11.22","13.2","",""
"1970-01-01T05:30:00Z","State","Madhya Pradesh","43590","186.25","42.7","22.93","",""
"1970-01-01T05:30:00Z","State","Maharashtra","53506","423.72","109.95","25.95","",""
"1970-01-01T05:30:00Z","State","Manipur","218","1.17","0.25","21.37","",""
"1970-01-01T05:30:00Z","State","Mysore","NA","NA","NA","NA","",""
"1970-01-01T05:30:00Z","State","Nagaland","257","1.84","0.35","19.02","",""
"1970-01-01T05:30:00Z","State","Orissa","9114","25.91","5.79","22.35","",""
"1970-01-01T05:30:00Z","State","Punjab","2072","67.89","11.63","17.13","",""
"1970-01-01T05:30:00Z","State","Rajasthan","65","0.34","0.31","91.17","",""
"1970-01-01T05:30:00Z","State","Tamil Nadu","13410","43.98","29.79","67.74","",""
"1970-01-01T05:30:00Z","State","Tripura","838","0.01","0.01","100","",""
"1970-01-01T05:30:00Z","State","Uttar Pradesh","NA","NA","NA","NA","",""
"1970-01-01T05:30:00Z","State","West Bengal","21578","85.96","11.14","12.96","",""
"1970-01-01T05:30:00Z","State","Total (States)","174018","1067.67","269.65","25.26","",""
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","NA","NA","NA","",""
"1970-01-01T05:30:00Z","UT","Chandigarh","303","4.81","3.28","68.19","",""
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","",""
"1970-01-01T05:30:00Z","UT","Delhi","9399","8.23","6.15","74.73","",""
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","682","10.9","1.01","9.27","",""
"1970-01-01T05:30:00Z","UT","Lakshadweep","10","0.01","0.01","100","",""
"1970-01-01T05:30:00Z","UT","Pondicherry","572","1.89","0.71","37.57","",""
"1970-01-01T05:30:00Z","UT","Total (UTs)","10966","25.84","11.16","43.15","",""
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","184984","1093.51","280.81","25.68","",""
"1970-01-01T05:30:00Z","City","Ahmedabad","NA","NA","NA","NA","",""
"1970-01-01T05:30:00Z","City","Bangalore","NA","NA","NA","NA","",""
"1970-01-01T05:30:00Z","City","Bombay","15860","217.45","76.39","35.13","",""
"1970-01-01T05:30:00Z","City","Calcutta","3363","28.25","6.78","24","",""
"1970-01-01T05:30:00Z","City","Delhi","8549","66.55","7.22","10.85","",""
"1970-01-01T05:30:00Z","City","Hyderabad","NA","NA","NA","NA","",""
"1970-01-01T05:30:00Z","City","Kanpur","NA","NA","NA","NA","",""
"1970-01-01T05:30:00Z","City","Madras","4644","20","15.76","78.8","",""
"1970-01-01T05:30:00Z","City","Total (Cities)","32416","332.25","106.15","31.95","",""
