"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","10","85","1","9","85","25"
"1970-01-01T05:30:00Z","State","Assam","29","110","27","31","81","143"
"1970-01-01T05:30:00Z","State","Bihar","37","416","63","51","339","645"
"1970-01-01T05:30:00Z","State","Gujarat","19","62","3","10","68","43"
"1970-01-01T05:30:00Z","State","Haryana","21","82","4","22","77","69"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","7","16","2","6","15","23"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","NA","38","NA","NA","38","82"
"1970-01-01T05:30:00Z","State","Kerala","8","42","3","13","34","30"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","55","449","16","51","437","484"
"1970-01-01T05:30:00Z","State","Maharashtra","80","286","6","73","287","345"
"1970-01-01T05:30:00Z","State","Manipur","NA","13","10","NA","3","17"
"1970-01-01T05:30:00Z","State","Mysore","7","33","NA","5","35","29"
"1970-01-01T05:30:00Z","State","Nagaland","6","8","4","8","2","NA"
"1970-01-01T05:30:00Z","State","Orissa","NA","36","NA","5","31","49"
"1970-01-01T05:30:00Z","State","Punjab","121","96","7","99","111","196"
"1970-01-01T05:30:00Z","State","Rajasthan","11","148","1","11","147","319"
"1970-01-01T05:30:00Z","State","Tamil Nadu","4","58","13","3","46","16"
"1970-01-01T05:30:00Z","State","Tripura","NA","2","1","NA","1","19"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","146","740","111","113","662","1116"
"1970-01-01T05:30:00Z","State","West Bengal","103","255","100","153","105","256"
"1970-01-01T05:30:00Z","State","Total (States)","664","2975","372","663","2604","3906"
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","4","NA","NA","NA","4","1"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","NA","39","NA","NA","39","58"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","NA","3","NA","NA","3","4"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","3","NA","NA","3","NA"
"1970-01-01T05:30:00Z","UT","Total (UTs)","4","45","NA","NA","49","63"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","668","3020","372","663","2653","3969"
"1970-01-01T05:30:00Z","City","Ahmedabad","1","NA","1","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Bangalore","NA","2","NA","1","1","1"
"1970-01-01T05:30:00Z","City","Bombay","19","48","NA","14","53","51"
"1970-01-01T05:30:00Z","City","Calcutta","16","11","4","18","5","1"
"1970-01-01T05:30:00Z","City","Delhi","NA","30","NA","NA","30","54"
"1970-01-01T05:30:00Z","City","Hyderabad","8","15","NA","NA","23","1"
"1970-01-01T05:30:00Z","City","Kanpur","8","15","NA","1","22","23"
"1970-01-01T05:30:00Z","City","Madras","NA","6","5","NA","1","NA"
"1970-01-01T05:30:00Z","City","Total (Cities)","52","127","10","34","135","131"
