"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Assam","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Bihar","14","7","1","15","5","37"
"1970-01-01T05:30:00Z","State","Gujarat","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Haryana","4","38","NA","42","NA","34"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","2","17","NA","4","15","7"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Kerala","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","6","1","1","NA","6","5"
"1970-01-01T05:30:00Z","State","Maharashtra","15","18","NA","13","20","103"
"1970-01-01T05:30:00Z","State","Manipur","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Mysore","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Nagaland","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Orissa","NA","NA","NA","NA","NA","1"
"1970-01-01T05:30:00Z","State","Punjab","122","222","15","186","143","134"
"1970-01-01T05:30:00Z","State","Rajasthan","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Tamil Nadu","NA","2","NA","2","NA","NA"
"1970-01-01T05:30:00Z","State","Tripura","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","21","34","17","17","21","21"
"1970-01-01T05:30:00Z","State","West Bengal","12","NA","NA","9","3","10"
"1970-01-01T05:30:00Z","State","Total (States)","196","339","34","288","213","352"
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","1","5","1","2","3","1"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","27","37","NA","31","33","66"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Total (UTs)","28","42","1","33","36","67"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","224","381","35","321","249","419"
"1970-01-01T05:30:00Z","City","Ahmedabad","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Bangalore","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Bombay","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Calcutta","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Delhi","27","34","NA","31","30","58"
"1970-01-01T05:30:00Z","City","Hyderabad","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Kanpur","2","12","4","6","4","2"
"1970-01-01T05:30:00Z","City","Madras","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Total (Cities)","29","46","4","37","34","60"
