"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","NA","10","NA","NA","10","NA"
"1970-01-01T05:30:00Z","State","Assam","NA","1","NA","NA","1","NA"
"1970-01-01T05:30:00Z","State","Bihar","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Gujarat","41396","73282","4248","27163","83267","30707"
"1970-01-01T05:30:00Z","State","Haryana","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Kerala","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","4","NA","NA","4","NA","58"
"1970-01-01T05:30:00Z","State","Maharashtra","102596","129023","3704","129239","98676","72530"
"1970-01-01T05:30:00Z","State","Manipur","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Mysore","7939","177","2140","2727","3249","4099"
"1970-01-01T05:30:00Z","State","Nagaland","NA","2","NA","NA","2","NA"
"1970-01-01T05:30:00Z","State","Orissa","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Punjab","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Rajasthan","3","130","NA","10","123","26"
"1970-01-01T05:30:00Z","State","Tamil Nadu","896","206169","388","224","206453","6689"
"1970-01-01T05:30:00Z","State","Tripura","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","1","49","NA","4","46","16"
"1970-01-01T05:30:00Z","State","West Bengal","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Total (States)","152835","408843","10480","159371","391827","114125"
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Total (UTs)","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","152835","408843","10480","159371","391827","114125"
"1970-01-01T05:30:00Z","City","Ahmedabad","1701","4556","NA","648","5609","1587"
"1970-01-01T05:30:00Z","City","Bangalore","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Bombay","12816","23463","NA","14338","21941","7839"
"1970-01-01T05:30:00Z","City","Calcutta","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Delhi","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Hyderabad","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Kanpur","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Madras","96","54270","224","172","53970","241"
"1970-01-01T05:30:00Z","City","Total (Cities)","14613","82289","224","15158","81520","9667"
