"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","21","382","10","34","359","167"
"1970-01-01T05:30:00Z","State","Assam","102","390","172","78","242","447"
"1970-01-01T05:30:00Z","State","Bihar","103","1121","211","171","842","2880"
"1970-01-01T05:30:00Z","State","Gujarat","48","539","13","52","522","454"
"1970-01-01T05:30:00Z","State","Haryana","14","29","1","11","31","56"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","12","20","NA","2","30","81"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","2","45","NA","NA","47","146"
"1970-01-01T05:30:00Z","State","Kerala","28","160","9","44","135","108"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","63","1110","53","65","1055","1508"
"1970-01-01T05:30:00Z","State","Maharashtra","290","2135","214","304","1907","1638"
"1970-01-01T05:30:00Z","State","Manipur","2","76","65","1","12","58"
"1970-01-01T05:30:00Z","State","Mysore","32","210","7","25","210","218"
"1970-01-01T05:30:00Z","State","Nagaland","22","32","4","26","24","11"
"1970-01-01T05:30:00Z","State","Orissa","4","331","18","8","309","497"
"1970-01-01T05:30:00Z","State","Punjab","9","44","NA","26","27","66"
"1970-01-01T05:30:00Z","State","Rajasthan","61","834","46","106","743","1959"
"1970-01-01T05:30:00Z","State","Tamil Nadu","29","173","15","17","170","34"
"1970-01-01T05:30:00Z","State","Tripura","14","108","47","13","62","67"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","939","6591","1346","1099","5085","7164"
"1970-01-01T05:30:00Z","State","West Bengal","289","1735","946","536","542","1426"
"1970-01-01T05:30:00Z","State","Total (States)","2084","16065","3177","2618","12354","18985"
"1970-01-01T05:30:00Z","UT","A & N Islands","2","5","5","NA","2","2"
"1970-01-01T05:30:00Z","UT","Chandigarh","4","NA","NA","NA","4","3"
"1970-01-01T05:30:00Z","UT","D & N Haveli","1","NA","NA","1","NA","1"
"1970-01-01T05:30:00Z","UT","Delhi","NA","242","NA","NA","242","163"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","3","21","NA","1","23","39"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Total (UTs)","10","268","5","2","271","208"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","2094","16333","3182","2620","12625","19193"
"1970-01-01T05:30:00Z","City","Ahmedabad","NA","7","NA","NA","7","127"
"1970-01-01T05:30:00Z","City","Bangalore","4","38","NA","10","32","50"
"1970-01-01T05:30:00Z","City","Bombay","89","357","38","71","337","187"
"1970-01-01T05:30:00Z","City","Calcutta","33","186","94","82","43","7"
"1970-01-01T05:30:00Z","City","Delhi","NA","230","NA","NA","230","129"
"1970-01-01T05:30:00Z","City","Hyderabad","NA","37","NA","NA","37","5"
"1970-01-01T05:30:00Z","City","Kanpur","24","155","28","36","115","225"
"1970-01-01T05:30:00Z","City","Madras","NA","18","NA","NA","18","NA"
"1970-01-01T05:30:00Z","City","Total (Cities)","150","1028","160","199","819","730"
