"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","62","NA","96","NA","105","NA"
"1970-01-01T05:30:00Z","State","Assam","18","3","205","5","65","15"
"1970-01-01T05:30:00Z","State","Bihar","138","18","430","84","237","24"
"1970-01-01T05:30:00Z","State","Gujarat","17","NA","40","NA","41","NA"
"1970-01-01T05:30:00Z","State","Haryana","11","NA","38","7","33","3"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","2","NA","8","NA","1","1"
"1970-01-01T05:30:00Z","State","Jammu and Kashmir","7","NA","35","1","13","4"
"1970-01-01T05:30:00Z","State","Kerala","5","NA","41","NA","148","NA"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","138","NA","289","4","428","1"
"1970-01-01T05:30:00Z","State","Maharashtra","85","1","104","1","108","4"
"1970-01-01T05:30:00Z","State","Manipur","1","NA","2","1","9","NA"
"1970-01-01T05:30:00Z","State","Mysore","43","NA","93","NA","99","NA"
"1970-01-01T05:30:00Z","State","Nagaland","2","NA","1","2","8","4"
"1970-01-01T05:30:00Z","State","Orissa","37","1","38","6","61","4"
"1970-01-01T05:30:00Z","State","Punjab","15","8","116","22","71","7"
"1970-01-01T05:30:00Z","State","Rajasthan","29","2","70","4","142","NA"
"1970-01-01T05:30:00Z","State","Tamil Nadu","190","NA","129","3","140","1"
"1970-01-01T05:30:00Z","State","Tripura","2","NA","5","1","6","NA"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","594","78","451","185","890","166"
"1970-01-01T05:30:00Z","State","West Bengal","412","70","81","98","271","89"
"1970-01-01T05:30:00Z","State","Total (States)","1808","181","2272","424","2879","320"
"1970-01-01T05:30:00Z","UT","A & N Islands","4","NA","2","NA","3","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","1","NA","NA","NA","1","NA"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","2","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","5","4","4","1","20","NA"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","4","NA","1","NA","2","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","NA","NA","NA","2","NA"
"1970-01-01T05:30:00Z","UT","Total (UTs)","14","4","9","1","28","NA"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","1822","185","2281","425","2907","320"
"1970-01-01T05:30:00Z","City","Ahmedabad","1","NA","NA","NA","1","NA"
"1970-01-01T05:30:00Z","City","Bangalore","1","NA","1","NA","5","NA"
"1970-01-01T05:30:00Z","City","Bombay","8","NA","10","NA","20","NA"
"1970-01-01T05:30:00Z","City","Calcutta","6","NA","2","NA","45","3"
"1970-01-01T05:30:00Z","City","Delhi","4","4","2","1","18","NA"
"1970-01-01T05:30:00Z","City","Hyderabad","1","NA","NA","NA","1","NA"
"1970-01-01T05:30:00Z","City","Kanpur","20","NA","5","9","15","4"
"1970-01-01T05:30:00Z","City","Madras","NA","1","1","NA","5","NA"
"1970-01-01T05:30:00Z","City","Total (Cities)","41","5","21","10","110","7"
