"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","31","44500","NA","46","44485","6789"
"1970-01-01T05:30:00Z","State","Assam","4","300","6","NA","298","188"
"1970-01-01T05:30:00Z","State","Bihar","NA","4134","2","NA","4132","4648"
"1970-01-01T05:30:00Z","State","Gujarat","5","28","NA","NA","33","9"
"1970-01-01T05:30:00Z","State","Haryana","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","NA","12733","NA","55","12678","13350"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","NA","360","NA","NA","360","139"
"1970-01-01T05:30:00Z","State","Kerala","2","1312","NA","NA","1314","92"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","2407","80764","1","2624","80546","67355"
"1970-01-01T05:30:00Z","State","Maharashtra","30","11186","NA","13","11203","161"
"1970-01-01T05:30:00Z","State","Manipur","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Mysore","15188","433700","4816","5082","438990","35552"
"1970-01-01T05:30:00Z","State","Nagaland","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Orissa","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Punjab","NA","90763","NA","NA","90763","57115"
"1970-01-01T05:30:00Z","State","Rajasthan","99","31935","56","71","31907","13852"
"1970-01-01T05:30:00Z","State","Tamil Nadu","67","244133","25","4","244171","6303"
"1970-01-01T05:30:00Z","State","Tripura","NA","242","NA","NA","242","263"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","120","22550","34","145","22491","8377"
"1970-01-01T05:30:00Z","State","West Bengal","2773","11392","158","532","13475","3052"
"1970-01-01T05:30:00Z","State","Total (States)","20726","990032","5098","8572","997088","217245"
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","19","1","NA","18","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","NA","1","NA","NA","1","NA"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","801","NA","NA","801","98"
"1970-01-01T05:30:00Z","UT","Total (UTs)","NA","821","1","NA","820","98"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","20762","990853","5099","8572","997908","217343"
"1970-01-01T05:30:00Z","City","Ahmedabad","NA","16","NA","NA","16","4"
"1970-01-01T05:30:00Z","City","Bangalore","NA","350068","NA","NA","350068","NA"
"1970-01-01T05:30:00Z","City","Bombay","3","10986","NA","NA","10989","17"
"1970-01-01T05:30:00Z","City","Calcutta","NA","4703","NA","NA","4703","NA"
"1970-01-01T05:30:00Z","City","Delhi","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Hyderabad","22","8282","NA","31","8273","35"
"1970-01-01T05:30:00Z","City","Kanpur","NA","834","NA","NA","834","11"
"1970-01-01T05:30:00Z","City","Madras","NA","163643","NA","NA","163643","NA"
"1970-01-01T05:30:00Z","City","Total (Cities)","25","538532","NA","31","538526","67"
