"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","62127","596","2825","81","18","1"
"1970-01-01T05:30:00Z","State","Assam","46514","166","1014","16","79","NA"
"1970-01-01T05:30:00Z","State","Bihar","126678","682","2697","32","328","20"
"1970-01-01T05:30:00Z","State","Gujarat","43244","1026","1688","61","11","NA"
"1970-01-01T05:30:00Z","State","Haryana","10443","50","520","1","184","NA"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","3565","54","94","2","17","NA"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","9992","43","156","4","49","NA"
"1970-01-01T05:30:00Z","State","Kerala","44495","1284","1187","44","8","NA"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","97136","1409","3868","62","21","NA"
"1970-01-01T05:30:00Z","State","Maharashtra","101397","3792","2517","139","45","3"
"1970-01-01T05:30:00Z","State","Manipur","2907","NA","82","NA","4","NA"
"1970-01-01T05:30:00Z","State","Mysore","47078","2031","1501","85","6","1"
"1970-01-01T05:30:00Z","State","Nagaland","NA","NA","31","NA","1","NA"
"1970-01-01T05:30:00Z","State","Orissa","37631","441","724","27","77","3"
"1970-01-01T05:30:00Z","State","Punjab","18366","263","1471","14","429","11"
"1970-01-01T05:30:00Z","State","Rajasthan","56845","697","1327","26","63","NA"
"1970-01-01T05:30:00Z","State","Tamil Nadu","68188","1341","1661","79","8","NA"
"1970-01-01T05:30:00Z","State","Tripura","3457","48","79","3","8","NA"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","174561","2040","9546","89","1879","20"
"1970-01-01T05:30:00Z","State","West Bengal","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Total (States)","954624","15963","32988","765","3235","59"
"1970-01-01T05:30:00Z","UT","A & N Islands","498","10","13","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","975","15","13","NA","1","NA"
"1970-01-01T05:30:00Z","UT","D & N Haveli","74","1","7","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","1176","19","21","2","NA","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","12","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","1591","259","6","2","NA","NA"
"1970-01-01T05:30:00Z","UT","Total (UTs)","4326","340","60","4","1","NA"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","958950","16303","33048","769","3236","59"
"1970-01-01T05:30:00Z","City","Ahmedabad","2932","103","51","1","2","NA"
"1970-01-01T05:30:00Z","City","Bangalore","5197","173","3","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Bombay","20825","207","209","2","2","NA"
"1970-01-01T05:30:00Z","City","Calcutta","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Delhi","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Hyderabad","2457","12","42","1","1","NA"
"1970-01-01T05:30:00Z","City","Kanpur","3593","26","109","2","30","NA"
"1970-01-01T05:30:00Z","City","Madras","8848","323","25","2","1","NA"
"1970-01-01T05:30:00Z","City","Total (Cities)","43852","844","439","8","36","NA"
