"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","8","1","24","33","12","3"
"1970-01-01T05:30:00Z","State","Assam","NA","NA","1","1","7","3"
"1970-01-01T05:30:00Z","State","Bihar","5","NA","3","8","3","7"
"1970-01-01T05:30:00Z","State","Gujarat","12","1","3","16","11","32"
"1970-01-01T05:30:00Z","State","Haryana","NA","NA","3","3","1","5"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","2","NA","NA","2","NA","NA"
"1970-01-01T05:30:00Z","State","Jammu and Kashmir","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Kerala","2","NA","1","3","NA","NA"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","4","112","7","123","21","22"
"1970-01-01T05:30:00Z","State","Maharashtra","8","NA","4","12","12","60"
"1970-01-01T05:30:00Z","State","Manipur","5","NA","NA","5","NA","4"
"1970-01-01T05:30:00Z","State","Mysore","5","3","NA","8","3","47"
"1970-01-01T05:30:00Z","State","Nagaland","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","State","Orissa","1","1","NA","2","4","NA"
"1970-01-01T05:30:00Z","State","Punjab","NA","NA","69","69","31","3"
"1970-01-01T05:30:00Z","State","Rajasthan","7","21","1","29","23","161"
"1970-01-01T05:30:00Z","State","Tamil Nadu","10","NA","NA","10","4","12"
"1970-01-01T05:30:00Z","State","Tripura","1","1","NA","2","3","NA"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","9","35","21","65","48","146"
"1970-01-01T05:30:00Z","State","West Bengal","574","10","202","786","197","177"
"1970-01-01T05:30:00Z","State","Total (States)","653","185","339","1177","380","682"
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","1","NA","5","6","1","NA"
"1970-01-01T05:30:00Z","UT","Goa","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Total (UTs)","1","NA","5","6","1","NA"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","654","185","344","1183","381","682"
"1970-01-01T05:30:00Z","City","Ahmedabad","NA","NA","1","1","1","3"
"1970-01-01T05:30:00Z","City","Bangalore","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Bombay","3","NA","1","4","NA","1"
"1970-01-01T05:30:00Z","City","Calcutta","351","NA","35","386","98","100"
"1970-01-01T05:30:00Z","City","Delhi","1","NA","5","6","1","NA"
"1970-01-01T05:30:00Z","City","Hyderabad","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Kanpur","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Madras","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Total (Cities)","355","NA","42","397","100","104"
