"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","9","33814","NA","NA","33822","NA"
"1970-01-01T05:30:00Z","State","Assam","124","521","NA","6","570","19"
"1970-01-01T05:30:00Z","State","Bihar","110","399","NA","7","415","21"
"1970-01-01T05:30:00Z","State","Gujarat","199","15152","NA","1","15150","2"
"1970-01-01T05:30:00Z","State","Haryana","124","1344","NA","1","1356","2"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","1","13","NA","1","13","NA"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","4","60","NA","NA","58","NA"
"1970-01-01T05:30:00Z","State","Kerala","11","616","NA","NA","617","2"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","391","20248","NA","NA","20338","44"
"1970-01-01T05:30:00Z","State","Maharashtra","3669","35475","14","2","35190","27"
"1970-01-01T05:30:00Z","State","Manipur","57","76","NA","8","73","5"
"1970-01-01T05:30:00Z","State","Mysore","36","5431","NA","1","5369","4"
"1970-01-01T05:30:00Z","State","Nagaland","NA","3","NA","NA","3","NA"
"1970-01-01T05:30:00Z","State","Orissa","28","394","NA","1","389","4"
"1970-01-01T05:30:00Z","State","Punjab","524","2654","NA","1","2801","2"
"1970-01-01T05:30:00Z","State","Rajasthan","40","947","NA","13","943","1"
"1970-01-01T05:30:00Z","State","Tamil Nadu","79","36464","NA","NA","36515","NA"
"1970-01-01T05:30:00Z","State","Tripura","NA","2","NA","NA","2","NA"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","195","4702","NA","NA","4645","11"
"1970-01-01T05:30:00Z","State","West Bengal","51","2302","NA","1","2241","21"
"1970-01-01T05:30:00Z","State","Total (States)","5652","160617","14","43","160510","165"
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","12","NA","NA","12","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","16","104","NA","NA","108","NA"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","78","1464","NA","NA","1439","11"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","NA","687","NA","NA","675","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","1153","NA","NA","1153","NA"
"1970-01-01T05:30:00Z","UT","Total (UTs)","94","3420","NA","NA","3387","11"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","5746","164037","14","43","163897","176"
"1970-01-01T05:30:00Z","City","Ahmedabad","47","2531","NA","NA","2538","NA"
"1970-01-01T05:30:00Z","City","Bangalore","NA","563","NA","NA","532","NA"
"1970-01-01T05:30:00Z","City","Bombay","1334","12900","NA","NA","12887","NA"
"1970-01-01T05:30:00Z","City","Calcutta","NA","1860","NA","NA","1860","NA"
"1970-01-01T05:30:00Z","City","Delhi","73","1354","NA","NA","1335","11"
"1970-01-01T05:30:00Z","City","Hyderabad","9","1029","NA","NA","1038","NA"
"1970-01-01T05:30:00Z","City","Kanpur","2","292","NA","NA","271","1"
"1970-01-01T05:30:00Z","City","Madras","28","5692","NA","NA","5692","NA"
"1970-01-01T05:30:00Z","City","Total (Cities)","1493","26221","NA","NA","26153","12"
