"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","130","75","6.63","3.58","54",""
"1970-01-01T05:30:00Z","State","Assam","189","19","7.45","0.25","3.36",""
"1970-01-01T05:30:00Z","State","Bihar","1611","51","31.5","0.87","2.76",""
"1970-01-01T05:30:00Z","State","Gujarat","56","23","2.02","0.66","32.67",""
"1970-01-01T05:30:00Z","State","Haryana","2","1","0.14","0.01","7.14",""
"1970-01-01T05:30:00Z","State","Himachal Pradesh","1","NA","0.15","NA","6",""
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","5","3","0.23","0.13","56.52",""
"1970-01-01T05:30:00Z","State","Kerala","30","14","5.15","3.74","72.62",""
"1970-01-01T05:30:00Z","State","Madhya Pradesh","420","175","9.74","2","20.53",""
"1970-01-01T05:30:00Z","State","Maharashtra","355","157","14.12","0.84","5.95",""
"1970-01-01T05:30:00Z","State","Manipur","10","4","0.71","0.03","4.23",""
"1970-01-01T05:30:00Z","State","Mysore","87","39","2.33","0.53","22.74",""
"1970-01-01T05:30:00Z","State","Nagaland","12","2","0.13","0.01","7.69",""
"1970-01-01T05:30:00Z","State","Orissa","81","37","3.41","0.18","5.28",""
"1970-01-01T05:30:00Z","State","Punjab","5","2","1.9","0.7","36.84",""
"1970-01-01T05:30:00Z","State","Rajasthan","72","32","2.18","1.16","53.21",""
"1970-01-01T05:30:00Z","State","Tamil Nadu","15","9","3.2","1.56","48.75",""
"1970-01-01T05:30:00Z","State","Tripura","35","3","0.47","0.01","2.13",""
"1970-01-01T05:30:00Z","State","Uttar Pradesh","4073","635","174.2","10.38","5.96",""
"1970-01-01T05:30:00Z","State","West Bengal","1446","261","67.77","1.06","19.27",""
"1970-01-01T05:30:00Z","State","Total (States)","8635","1542","333.43","39.7","11.91",""
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Chandigarh","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Delhi","13","4","0.11","0.02","18.18",""
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","2","NA","0.03","NA","NA",""
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Total (UTs)","15","4","0.14","0.02","14.29",""
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","8650","1546","333.57","39.72","11.91",""
"1970-01-01T05:30:00Z","City","Ahmedabad","5","1","0.02","0","NA",""
"1970-01-01T05:30:00Z","City","Bangalore","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","City","Bombay","30","9","9.75","0.04","0.41",""
"1970-01-01T05:30:00Z","City","Calcutta","40","7","2.04","0.17","8.33",""
"1970-01-01T05:30:00Z","City","Delhi","9","2","0.03","0.01","33.33",""
"1970-01-01T05:30:00Z","City","Hyderabad","3","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","City","Kanpur","16","3","0.92","0.62","67.39",""
"1970-01-01T05:30:00Z","City","Madras","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","City","Total (Cities)","103","22","12.76","0.84","6.58",""
