"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","9","34724","NA","NA","34733","5606"
"1970-01-01T05:30:00Z","State","Assam","134","1381","124","61","1330","968"
"1970-01-01T05:30:00Z","State","Bihar","154","1843","80","97","1820","5331"
"1970-01-01T05:30:00Z","State","Gujarat","435","27038","NA","417","27056","8153"
"1970-01-01T05:30:00Z","State","Haryana","236","2885","6","198","2917","981"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","5","44","5","NA","44","29"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","NA","217","NA","NA","217","223"
"1970-01-01T05:30:00Z","State","Kerala","38","2945","NA","63","2920","685"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","1344","60839","115","965","61103","15261"
"1970-01-01T05:30:00Z","State","Maharashtra","6132","62091","26","5909","62288","25331"
"1970-01-01T05:30:00Z","State","Manipur","NA","226","20","NA","206","1320"
"1970-01-01T05:30:00Z","State","Mysore","166","12607","NA","371","12402","2007"
"1970-01-01T05:30:00Z","State","Nagaland","NA","3","NA","NA","3","NA"
"1970-01-01T05:30:00Z","State","Orissa","4","1538","32","13","1497","2587"
"1970-01-01T05:30:00Z","State","Punjab","880","5188","13","851","5204","1651"
"1970-01-01T05:30:00Z","State","Rajasthan","65","1854","NA","74","1845","3119"
"1970-01-01T05:30:00Z","State","Tamil Nadu","152","36187","660","921","34758","2954"
"1970-01-01T05:30:00Z","State","Tripura","NA","6","NA","NA","6","31"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","1058","22547","95","1343","22167","29141"
"1970-01-01T05:30:00Z","State","West Bengal","100","8590","57","100","8533","1893"
"1970-01-01T05:30:00Z","State","Total (States)","10912","282753","1233","11383","281049","107271"
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","132","NA","NA","132","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","42","270","NA","31","281","24"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","184","4555","NA","265","4474","1092"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","NA","1392","NA","12","1380","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","1163","NA","NA","1163","170"
"1970-01-01T05:30:00Z","UT","Total (UTs)","226","7512","NA","308","7430","1286"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","11138","290265","1233","11691","288479","108557"
"1970-01-01T05:30:00Z","City","Ahmedabad","100","4432","NA","72","4460","387"
"1970-01-01T05:30:00Z","City","Bangalore","NA","2168","NA","124","2044","NA"
"1970-01-01T05:30:00Z","City","Bombay","1733","19754","NA","1869","19618","1611"
"1970-01-01T05:30:00Z","City","Calcutta","NA","7397","NA","NA","7397","59"
"1970-01-01T05:30:00Z","City","Delhi","184","4199","NA","248","4135","1024"
"1970-01-01T05:30:00Z","City","Hyderabad","9","1091","NA","NA","1100","8"
"1970-01-01T05:30:00Z","City","Kanpur","6","1589","4","169","1422","1459"
"1970-01-01T05:30:00Z","City","Madras","122","5644","660","921","4185","1907"
"1970-01-01T05:30:00Z","City","Total (Cities)","2154","46274","664","3403","44361","6455"
