"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","71","91","NA","18","144","31"
"1970-01-01T05:30:00Z","State","Assam","38","288","42","33","251","268"
"1970-01-01T05:30:00Z","State","Bihar","33","428","11","32","418","1488"
"1970-01-01T05:30:00Z","State","Gujarat","1","NA","NA","NA","1","NA"
"1970-01-01T05:30:00Z","State","Haryana","944","8064","24","1049","7935","3633"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","156","1361","3","261","1253","460"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","NA","23","NA","NA","23","9"
"1970-01-01T05:30:00Z","State","Kerala","NA","NA","NA","NA","NA","1"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","298","5192","59","170","5261","3044"
"1970-01-01T05:30:00Z","State","Maharashtra","NA","15","NA","NA","15","NA"
"1970-01-01T05:30:00Z","State","Manipur","4","109","23","NA","90","770"
"1970-01-01T05:30:00Z","State","Mysore","6390","6145","895","5415","6225","2761"
"1970-01-01T05:30:00Z","State","Nagaland","NA","3","NA","NA","3","NA"
"1970-01-01T05:30:00Z","State","Orissa","NA","681","NA","NA","681","619"
"1970-01-01T05:30:00Z","State","Punjab","6749","22752","242","7540","21719","6950"
"1970-01-01T05:30:00Z","State","Rajasthan","103","876","12","139","828","1446"
"1970-01-01T05:30:00Z","State","Tamil Nadu","NA","5027","16","234","4777","NA"
"1970-01-01T05:30:00Z","State","Tripura","NA","13","NA","NA","13","2"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","1491","11715","161","1823","1122","10339"
"1970-01-01T05:30:00Z","State","West Bengal","35","1338","7","26","1340","181"
"1970-01-01T05:30:00Z","State","Total (States)","16313","64121","1495","16740","62199","32002"
"1970-01-01T05:30:00Z","UT","A & N Islands","138","805","NA","153","790","216"
"1970-01-01T05:30:00Z","UT","Chandigarh","38","142","1","41","138","41"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Delhi","1362","3076","NA","988","3450","2471"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","UT","Pondicherry","NA","188","NA","NA","188","17"
"1970-01-01T05:30:00Z","UT","Total (UTs)","1538","4211","1","1182","4566","2745"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","17851","68332","1496","17922","66765","34747"
"1970-01-01T05:30:00Z","City","Ahmedabad","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Bangalore","NA","515","NA","83","432","NA"
"1970-01-01T05:30:00Z","City","Bombay","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Calcutta","NA","1247","NA","NA","1247","25"
"1970-01-01T05:30:00Z","City","Delhi","1360","2507","NA","892","2975","2077"
"1970-01-01T05:30:00Z","City","Hyderabad","NA","NA","NA","NA","NA","NA"
"1970-01-01T05:30:00Z","City","Kanpur","68","659","2","126","599","518"
"1970-01-01T05:30:00Z","City","Madras","NA","249","NA","NA","249","NA"
"1970-01-01T05:30:00Z","City","Total (Cities)","1428","5177","2","1101","5502","2620"
