"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","251","29","4","NA","284",""
"1970-01-01T05:30:00Z","State","Assam","251","2","1","2","256",""
"1970-01-01T05:30:00Z","State","Bihar","395","32","8","NA","435",""
"1970-01-01T05:30:00Z","State","Gujarat","469","38","3","5","515",""
"1970-01-01T05:30:00Z","State","Haryana","79","54","8","NA","141",""
"1970-01-01T05:30:00Z","State","Himachal Pradesh","47","NA","NA","NA","47",""
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","57","7","1","2","67",""
"1970-01-01T05:30:00Z","State","Kerala","159","NA","NA","1","160",""
"1970-01-01T05:30:00Z","State","Madhya Pradesh","887","47","16","6","956",""
"1970-01-01T05:30:00Z","State","Maharashtra","1157","162","29","20","1368",""
"1970-01-01T05:30:00Z","State","Manipur","75","NA","NA","NA","75",""
"1970-01-01T05:30:00Z","State","Mysore","592","6","NA","NA","598",""
"1970-01-01T05:30:00Z","State","Nagaland","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","State","Orissa","220","38","2","NA","260",""
"1970-01-01T05:30:00Z","State","Punjab","412","24","8","NA","444",""
"1970-01-01T05:30:00Z","State","Rajasthan","620","3","NA","NA","623",""
"1970-01-01T05:30:00Z","State","Tamil Nadu","216","28","NA","1","245",""
"1970-01-01T05:30:00Z","State","Tripura","27","NA","NA","NA","27",""
"1970-01-01T05:30:00Z","State","Uttar Pradesh","1022","66","14","2","1104",""
"1970-01-01T05:30:00Z","State","West Bengal","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","State","Total (States)","6936","536","94","39","7605",""
"1970-01-01T05:30:00Z","UT","A & N Islands","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Chandigarh","30","NA","NA","1","31",""
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","UT","Delhi","301","NA","NA","NA","301",""
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","11","NA","NA","NA","11",""
"1970-01-01T05:30:00Z","UT","Lakshadweep","2","NA","NA","NA","2",""
"1970-01-01T05:30:00Z","UT","Pondicherry","8","2","NA","NA","10",""
"1970-01-01T05:30:00Z","UT","Total (UTs)","352","2","NA","1","355",""
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","7288","538","94","40","7960",""
"1970-01-01T05:30:00Z","City","Ahmedabad","116","1","1","NA","118",""
"1970-01-01T05:30:00Z","City","Bangalore","219","NA","NA","NA","219",""
"1970-01-01T05:30:00Z","City","Bombay","423","39","14","7","483",""
"1970-01-01T05:30:00Z","City","Calcutta","NA","NA","NA","NA","NA",""
"1970-01-01T05:30:00Z","City","Delhi","270","NA","NA","NA","270",""
"1970-01-01T05:30:00Z","City","Hyderabad","55","NA","2","NA","57",""
"1970-01-01T05:30:00Z","City","Kanpur","67","4","2","1","74",""
"1970-01-01T05:30:00Z","City","Madras","71","36","3","2","112",""
"1970-01-01T05:30:00Z","City","Total (Cities)","1221","80","22","10","1333",""
